	Concurso	Data	Bola1	Bola2	Bola3	Bola4	Bola5	Bola6	Bola7	Bola8	Bola9	Bola10	Bola11	Bola12	Bola13	Bola14	Bola15	Arrecadacao	Ganhadores	Numero1	Numero2	Numero3	Numero4	Numero5	Numero6	Numero7	Numero8	Numero9	Numero10	Numero11	NUmero12	Numero13	Numero14	Numero15										
1	997	20/12/2013	2	24	22	4	18	7	15	10	19	5	12	23	16	17	9	18814730	1	#N/A	#N/A	#N/A	4	5	#N/A	7	#N/A	9	10	#N/A	12	#N/A	#N/A	15	16	17	18	19	#N/A	#N/A	22	23	24	#N/A
1	998	23/12/2013	19	1	5	3	22	2	14	12	9	20	11	17	21	23	4	18894196.25	4	1	2	3	4	5	#N/A	#N/A	#N/A	9	#N/A	11	12	#N/A	14	#N/A	#N/A	17	#N/A	19	20	21	22	23	#N/A	#N/A
1	999	27/12/2013	6	2	14	16	24	15	18	10	1	13	21	8	12	5	7	21432236.25	13	1	2	#N/A	#N/A	5	6	7	8	#N/A	10	#N/A	12	13	14	15	16	#N/A	18	#N/A	#N/A	21	#N/A	#N/A	24	#N/A
1	1000	30/12/2013	13	16	11	14	4	18	22	3	8	17	20	12	15	19	2	18167571.25	5	#N/A	2	3	4	#N/A	#N/A	#N/A	8	#N/A	#N/A	11	12	13	14	15	16	17	18	19	20	#N/A	22	#N/A	#N/A	#N/A
1	1001	03/01/2014	23	8	6	17	14	25	21	13	12	10	19	11	5	20	7	21157848.75	2	#N/A	#N/A	#N/A	#N/A	5	6	7	8	#N/A	10	11	12	13	14	#N/A	#N/A	17	#N/A	19	20	21	#N/A	23	#N/A	25
1	1002	06/01/2014	22	18	17	8	12	4	24	21	15	20	14	3	13	16	10	19844837.5	3	#N/A	#N/A	3	4	#N/A	#N/A	#N/A	8	#N/A	10	#N/A	12	13	14	15	16	17	18	#N/A	20	21	22	#N/A	24	#N/A
1	1003	09/01/2014	1	12	25	3	21	16	10	20	14	17	19	8	2	23	6	19534005	20	1	2	3	#N/A	#N/A	6	#N/A	8	#N/A	10	#N/A	12	#N/A	14	#N/A	16	17	#N/A	19	20	21	#N/A	23	#N/A	25
1	1004	10/01/2014	12	21	10	3	6	22	15	18	25	19	14	20	2	1	24	19365566.25	2	1	2	3	#N/A	#N/A	6	#N/A	#N/A	#N/A	10	#N/A	12	#N/A	14	15	#N/A	#N/A	18	19	20	21	22	#N/A	24	25
1	1005	13/01/2014	21	9	18	20	10	1	14	22	12	19	24	15	16	5	7	20220847.5	6	1	#N/A	#N/A	#N/A	5	#N/A	7	#N/A	9	10	#N/A	12	#N/A	14	15	16	#N/A	18	19	20	21	22	#N/A	24	#N/A
1	1006	15/01/2014	4	7	6	5	15	22	13	3	16	23	1	24	20	14	9	19601950	0	1	#N/A	3	4	5	6	7	#N/A	9	#N/A	#N/A	#N/A	13	14	15	16	#N/A	#N/A	#N/A	20	#N/A	22	23	24	#N/A
1	1007	17/01/2014	24	6	2	20	11	25	9	3	12	7	22	1	23	10	18	30205492.5	3	1	2	3	#N/A	#N/A	6	7	#N/A	9	10	11	12	#N/A	#N/A	#N/A	#N/A	#N/A	18	#N/A	20	#N/A	22	23	24	25
1	1008	20/01/2014	19	12	13	7	6	18	3	16	10	8	22	17	9	1	21	19504476.25	3	1	#N/A	3	#N/A	#N/A	6	7	8	9	10	#N/A	12	13	#N/A	#N/A	16	17	18	19	#N/A	21	22	#N/A	#N/A	#N/A
1	1009	22/01/2014	9	6	4	12	18	11	24	2	10	20	17	14	22	19	15	19523170	5	#N/A	2	#N/A	4	#N/A	6	#N/A	#N/A	9	10	11	12	#N/A	14	15	#N/A	17	18	19	20	#N/A	22	#N/A	24	#N/A
1	1010	24/01/2014	11	4	21	8	14	10	1	2	15	19	13	23	6	16	22	20240820	1	1	2	#N/A	4	#N/A	6	#N/A	8	#N/A	10	11	#N/A	13	14	15	16	#N/A	#N/A	19	#N/A	21	22	23	#N/A	#N/A
1	1011	27/01/2014	4	19	9	25	18	10	17	7	23	3	24	15	1	13	5	19880980	11	1	#N/A	3	4	5	#N/A	7	#N/A	9	10	#N/A	#N/A	13	#N/A	15	#N/A	17	18	19	#N/A	#N/A	#N/A	23	24	25
1	1012	29/01/2014	16	17	1	25	7	15	12	24	18	9	11	21	14	2	22	19272168.75	2	1	2	#N/A	#N/A	#N/A	#N/A	7	#N/A	9	#N/A	11	12	#N/A	14	15	16	17	18	#N/A	#N/A	21	22	#N/A	24	25
1	1013	31/01/2014	7	18	1	4	20	17	3	19	11	21	13	23	10	2	5	20231166.25	2	1	2	3	4	5	#N/A	7	#N/A	#N/A	10	11	#N/A	13	#N/A	#N/A	#N/A	17	18	19	20	21	#N/A	23	#N/A	#N/A
1	1014	03/02/2014	13	24	14	10	25	9	2	8	1	18	12	23	17	22	20	20258027.5	7	1	2	#N/A	#N/A	#N/A	#N/A	#N/A	8	9	10	#N/A	12	13	14	#N/A	#N/A	17	18	#N/A	20	#N/A	22	23	24	25
1	1015	05/02/2014	3	23	18	13	17	21	1	7	2	5	15	8	20	16	6	19890783.75	5	1	2	3	#N/A	5	6	7	8	#N/A	#N/A	#N/A	#N/A	13	#N/A	15	16	17	18	#N/A	20	21	#N/A	23	#N/A	#N/A
1	1016	07/02/2014	15	3	19	20	25	2	21	23	1	12	6	14	5	11	16	20557996.25	3	1	2	3	#N/A	5	6	#N/A	#N/A	#N/A	#N/A	11	12	#N/A	14	15	16	#N/A	#N/A	19	20	21	#N/A	23	#N/A	25
1	1017	10/02/2014	21	4	16	10	9	3	2	19	8	11	12	17	23	1	15	19036435	4	1	2	3	4	#N/A	#N/A	#N/A	8	9	10	11	12	#N/A	#N/A	15	16	17	#N/A	19	#N/A	21	#N/A	23	#N/A	#N/A
1	1018	12/02/2014	11	17	2	19	18	7	5	10	8	16	14	22	12	24	4	19522973.75	10	#N/A	2	#N/A	4	5	#N/A	7	8	#N/A	10	11	12	#N/A	14	#N/A	16	17	18	19	#N/A	#N/A	22	#N/A	24	#N/A
1	1019	14/02/2014	22	3	18	8	12	20	7	5	21	2	4	17	23	1	10	19968448.75	4	1	2	3	4	5	#N/A	7	8	#N/A	10	#N/A	12	#N/A	#N/A	#N/A	#N/A	17	18	#N/A	20	21	22	23	#N/A	#N/A
1	1020	17/02/2014	7	12	20	21	18	9	5	2	15	24	3	19	11	16	13	19793913.75	5	#N/A	2	3	#N/A	5	#N/A	7	#N/A	9	#N/A	11	12	13	#N/A	15	16	#N/A	18	19	20	21	#N/A	#N/A	24	#N/A
1	1021	19/02/2014	1	21	20	13	9	6	14	22	15	18	5	16	10	19	23	18898463.75	2	1	#N/A	#N/A	#N/A	5	6	#N/A	#N/A	9	10	#N/A	#N/A	13	14	15	16	#N/A	18	19	20	21	22	23	#N/A	#N/A
1	1022	21/02/2014	25	9	10	21	3	22	18	5	16	7	8	4	24	1	14	19641053.75	1	1	#N/A	3	4	5	#N/A	7	8	9	10	#N/A	#N/A	#N/A	14	#N/A	16	#N/A	18	#N/A	#N/A	21	22	#N/A	24	25
1	1023	24/02/2014	21	18	9	11	16	14	8	23	6	22	3	7	13	2	1	19378468.75	5	1	2	3	#N/A	#N/A	6	7	8	9	#N/A	11	#N/A	13	14	#N/A	16	#N/A	18	#N/A	#N/A	21	22	23	#N/A	#N/A
1	1024	26/02/2014	7	2	23	4	14	13	20	17	10	9	12	22	11	21	1	19310845	1	1	2	#N/A	4	#N/A	#N/A	7	#N/A	9	10	11	12	13	14	#N/A	#N/A	17	#N/A	#N/A	20	21	22	23	#N/A	#N/A
1	1025	28/02/2014	16	11	9	22	1	13	19	14	25	7	18	17	2	15	23	20086470	4	1	2	#N/A	#N/A	#N/A	#N/A	7	#N/A	9	#N/A	11	#N/A	13	14	15	16	17	18	19	#N/A	#N/A	22	23	#N/A	25
1	1026	05/03/2014	1	6	7	12	19	11	20	16	24	18	14	23	5	15	21	17100081.25	3	1	#N/A	#N/A	#N/A	5	6	7	#N/A	#N/A	#N/A	11	12	#N/A	14	15	16	#N/A	18	19	20	21	#N/A	23	24	#N/A
1	1027	07/03/2014	10	14	19	1	16	9	25	15	6	5	12	3	8	21	23	19800512.5	18	1	#N/A	3	#N/A	5	6	#N/A	8	9	10	#N/A	12	#N/A	14	15	16	#N/A	#N/A	19	#N/A	21	#N/A	23	#N/A	25
1	1028	10/03/2014	4	25	5	11	24	17	20	7	10	19	6	9	8	23	16	18760833.75	1	#N/A	#N/A	#N/A	4	5	6	7	8	9	10	11	#N/A	#N/A	#N/A	#N/A	16	17	#N/A	19	20	#N/A	#N/A	23	24	25
1	1029	12/03/2014	2	6	22	13	24	19	14	25	1	18	11	23	17	3	8	19538588.75	4	1	#N/A	3	#N/A	#N/A	6	#N/A	8	#N/A	#N/A	11	#N/A	13	14	#N/A	#N/A	17	18	19	#N/A	#N/A	22	23	24	25
1	1030	14/03/2014	19	8	15	16	2	23	11	4	20	3	1	17	9	18	10	20665512.5	3	1	2	3	4	#N/A	#N/A	#N/A	8	9	10	11	#N/A	#N/A	#N/A	15	16	17	18	19	20	#N/A	#N/A	23	#N/A	#N/A
1	1031	17/03/2014	12	4	9	24	11	14	17	2	22	5	19	15	1	6	20	19793677.5	5	1	2	#N/A	4	5	6	#N/A	#N/A	9	#N/A	11	12	#N/A	14	15	#N/A	17	#N/A	19	20	#N/A	22	#N/A	24	#N/A
1	1032	19/03/2014	23	4	2	6	3	10	20	11	8	17	16	13	18	14	1	18965438.75	1	1	2	3	4	#N/A	6	#N/A	8	#N/A	10	11	#N/A	13	14	#N/A	16	17	18	#N/A	20	#N/A	#N/A	23	#N/A	#N/A
1	1033	21/03/2014	13	4	18	17	7	14	12	23	16	6	21	24	22	8	3	20123827.5	17	#N/A	#N/A	3	4	#N/A	6	7	8	#N/A	#N/A	#N/A	12	13	14	#N/A	16	17	18	#N/A	#N/A	21	22	23	24	#N/A
1	1034	24/03/2014	8	2	23	3	13	17	12	6	21	10	20	18	14	19	4	19649196.25	13	#N/A	2	3	4	#N/A	6	#N/A	8	#N/A	10	#N/A	12	13	14	#N/A	#N/A	17	18	19	20	21	#N/A	23	#N/A	#N/A
1	1035	26/03/2014	15	13	21	19	25	20	7	6	12	14	9	18	23	4	22	19459795	2	#N/A	#N/A	#N/A	4	#N/A	6	7	#N/A	9	#N/A	#N/A	12	13	14	15	#N/A	#N/A	18	19	20	21	22	23	#N/A	25
1	1036	28/03/2014	14	12	7	22	18	21	4	9	11	5	19	24	10	17	20	19871846.25	5	#N/A	#N/A	#N/A	4	5	#N/A	7	#N/A	9	10	11	12	#N/A	14	#N/A	#N/A	17	18	19	20	21	22	#N/A	24	#N/A
1	1037	31/03/2014	11	20	9	25	17	18	1	12	24	5	15	21	6	10	23	20049066.25	5	1	#N/A	#N/A	#N/A	5	6	#N/A	#N/A	9	10	11	12	#N/A	#N/A	15	#N/A	17	18	#N/A	20	21	#N/A	23	24	25
1	1038	02/04/2014	8	10	24	19	6	7	20	18	16	9	17	2	13	21	25	19572836.25	4	#N/A	2	#N/A	#N/A	#N/A	6	7	8	9	10	#N/A	#N/A	13	#N/A	#N/A	16	17	18	19	20	21	#N/A	#N/A	24	25
1	1039	04/04/2014	21	1	15	18	9	2	19	14	22	20	3	12	24	8	13	20209668.75	8	1	2	3	#N/A	#N/A	#N/A	#N/A	8	9	#N/A	#N/A	12	13	14	15	#N/A	#N/A	18	19	20	21	22	#N/A	24	#N/A
1	1040	07/04/2014	10	12	4	23	25	9	2	1	6	16	20	22	13	21	8	19573275	3	1	2	#N/A	4	#N/A	6	#N/A	8	9	10	#N/A	12	13	#N/A	#N/A	16	#N/A	#N/A	#N/A	20	21	22	23	#N/A	25
1	1041	09/04/2014	25	20	12	21	19	15	24	5	10	23	3	7	13	1	17	19300711.25	23	1	#N/A	3	#N/A	5	#N/A	7	#N/A	#N/A	10	#N/A	12	13	#N/A	15	#N/A	17	#N/A	19	20	21	#N/A	23	24	25
1	1042	11/04/2014	7	1	15	10	21	14	16	24	6	11	22	9	3	8	19	20197378.75	2	1	#N/A	3	#N/A	#N/A	6	7	8	9	10	11	#N/A	#N/A	14	15	16	#N/A	#N/A	19	#N/A	21	22	#N/A	24	#N/A
1	1043	14/04/2014	6	25	7	17	14	12	18	11	1	2	9	19	8	24	10	19157536.25	1	1	2	#N/A	#N/A	#N/A	6	7	8	9	10	11	12	#N/A	14	#N/A	#N/A	17	18	19	#N/A	#N/A	#N/A	#N/A	24	25
1	1044	16/04/2014	17	10	20	24	11	6	12	23	5	2	8	15	4	7	25	18448298.75	5	#N/A	2	#N/A	4	5	6	7	8	#N/A	10	11	12	#N/A	#N/A	15	#N/A	17	#N/A	#N/A	20	#N/A	#N/A	23	24	25
1	1045	19/04/2014	24	23	20	6	9	17	3	25	16	2	11	5	22	21	15	13005620	4	#N/A	2	3	#N/A	5	6	#N/A	#N/A	9	#N/A	11	#N/A	#N/A	#N/A	15	16	17	#N/A	#N/A	20	21	22	23	24	25
1	1046	23/04/2014	13	14	21	3	7	12	18	4	11	25	20	5	22	8	23	18554671.25	2	#N/A	#N/A	3	4	5	#N/A	7	8	#N/A	#N/A	11	12	13	14	#N/A	#N/A	#N/A	18	#N/A	20	21	22	23	#N/A	25
1	1047	25/04/2014	15	21	20	11	17	24	8	22	12	7	9	10	16	4	25	19013818.75	5	#N/A	#N/A	#N/A	4	#N/A	#N/A	7	8	9	10	11	12	#N/A	#N/A	15	16	17	#N/A	#N/A	20	21	22	#N/A	24	25
1	1048	28/04/2014	15	16	1	20	9	17	10	2	21	25	18	7	3	6	5	18605535	3	1	2	3	#N/A	5	6	7	#N/A	9	10	#N/A	#N/A	#N/A	#N/A	15	16	17	18	#N/A	20	21	#N/A	#N/A	#N/A	25
1	1049	30/04/2014	18	17	20	9	12	22	25	21	4	23	14	2	5	19	16	18159712.5	2	#N/A	2	#N/A	4	5	#N/A	#N/A	#N/A	9	#N/A	#N/A	12	#N/A	14	#N/A	16	17	18	19	20	21	22	23	#N/A	25
1	1050	02/05/2014	24	1	7	15	21	22	25	17	19	4	6	13	10	12	16	15504387.5	3	1	#N/A	#N/A	4	#N/A	6	7	#N/A	#N/A	10	#N/A	12	13	#N/A	15	16	17	#N/A	19	#N/A	21	22	#N/A	24	25
1	1051	05/05/2014	3	8	4	7	14	13	16	23	20	10	25	2	18	21	11	19147621.25	47	#N/A	2	3	4	#N/A	#N/A	7	8	#N/A	10	11	#N/A	13	14	#N/A	16	#N/A	18	#N/A	20	21	#N/A	23	#N/A	25
1	1052	07/05/2014	18	8	3	1	5	11	24	21	10	23	6	16	20	17	4	19203903.75	1	1	#N/A	3	4	5	6	#N/A	8	#N/A	10	11	#N/A	#N/A	#N/A	#N/A	16	17	18	#N/A	20	21	#N/A	23	24	#N/A
1	1053	09/05/2014	14	12	24	17	22	13	2	6	4	1	3	15	18	11	23	19831141.25	2	1	2	3	4	#N/A	6	#N/A	#N/A	#N/A	#N/A	11	12	13	14	15	#N/A	17	18	#N/A	#N/A	#N/A	22	23	24	#N/A
1	1054	12/05/2014	20	15	9	5	3	24	17	12	6	16	4	2	25	18	13	20458717.5	0	#N/A	2	3	4	5	6	#N/A	#N/A	9	#N/A	#N/A	12	13	#N/A	15	16	17	18	#N/A	20	#N/A	#N/A	#N/A	24	25
1	1055	14/05/2014	12	7	1	24	10	2	8	9	25	22	14	18	13	3	23	28939281	7	1	2	3	#N/A	#N/A	#N/A	7	8	9	10	#N/A	12	13	14	#N/A	#N/A	#N/A	18	#N/A	#N/A	#N/A	22	23	24	25
1	1056	16/05/2014	22	15	18	4	6	21	10	23	9	14	2	8	5	11	19	21631438.5	1	#N/A	2	#N/A	4	5	6	#N/A	8	9	10	11	#N/A	#N/A	14	15	#N/A	#N/A	18	19	#N/A	21	22	23	#N/A	#N/A
1	1057	19/05/2014	19	25	13	7	20	11	9	6	23	4	21	16	14	1	8	20948403	2	1	#N/A	#N/A	4	#N/A	6	7	8	9	#N/A	11	#N/A	13	14	#N/A	16	#N/A	#N/A	19	20	21	#N/A	23	#N/A	25
1	1058	21/05/2014	22	9	24	17	6	12	25	18	13	4	21	20	7	5	16	20054383.5	0	#N/A	#N/A	#N/A	4	5	6	7	#N/A	9	#N/A	#N/A	12	13	#N/A	#N/A	16	17	18	#N/A	20	21	22	#N/A	24	25
1	1059	23/05/2014	21	24	8	19	3	20	7	15	16	11	2	1	22	5	14	26639814	6	1	2	3	#N/A	5	#N/A	7	8	#N/A	#N/A	11	#N/A	#N/A	14	15	16	#N/A	#N/A	19	20	21	22	#N/A	24	#N/A
1	1060	26/05/2014	17	7	20	13	4	14	16	8	2	15	1	5	22	23	21	20609161.5	8	1	2	#N/A	4	5	#N/A	7	8	#N/A	#N/A	#N/A	#N/A	13	14	15	16	17	#N/A	#N/A	20	21	22	23	#N/A	#N/A
1	1061	28/05/2014	24	12	15	2	14	23	16	21	5	22	3	7	19	9	8	19540947	0	#N/A	2	3	#N/A	5	#N/A	7	8	9	#N/A	#N/A	12	#N/A	14	15	16	#N/A	#N/A	19	#N/A	21	22	23	24	#N/A
1	1062	30/05/2014	8	7	13	4	9	16	23	17	3	19	15	11	5	25	20	27302385	6	#N/A	#N/A	3	4	5	#N/A	7	8	9	#N/A	11	#N/A	13	#N/A	15	16	17	#N/A	19	20	#N/A	#N/A	23	#N/A	25
1	1063	02/06/2014	14	24	6	10	16	25	15	7	13	2	22	5	21	12	20	21492015	2	#N/A	2	#N/A	#N/A	5	6	7	#N/A	#N/A	10	#N/A	12	13	14	15	16	#N/A	#N/A	#N/A	20	21	22	#N/A	24	25
1	1064	04/06/2014	15	25	9	7	11	10	14	2	24	8	16	18	19	21	3	20693161.5	3	#N/A	2	3	#N/A	#N/A	#N/A	7	8	9	10	11	#N/A	#N/A	14	15	16	#N/A	18	19	#N/A	21	#N/A	#N/A	24	25
1	1065	06/06/2014	12	20	14	21	5	15	4	2	19	24	6	25	17	22	3	20836659	6	#N/A	2	3	4	5	6	#N/A	#N/A	#N/A	#N/A	#N/A	12	#N/A	14	15	#N/A	17	#N/A	19	20	21	22	#N/A	24	25
1	1066	09/06/2014	10	24	6	16	21	5	4	22	14	11	17	19	2	18	23	20287932	1	#N/A	2	#N/A	4	5	6	#N/A	#N/A	#N/A	10	11	#N/A	#N/A	14	#N/A	16	17	18	19	#N/A	21	22	23	24	#N/A
1	1067	11/06/2014	21	15	1	3	5	14	2	11	17	4	10	25	7	13	22	20225562	3	1	2	3	4	5	#N/A	7	#N/A	#N/A	10	11	#N/A	13	14	15	#N/A	17	#N/A	#N/A	#N/A	21	22	#N/A	#N/A	25
1	1068	13/06/2014	24	20	18	10	14	17	11	13	21	15	16	6	2	22	7	18350269.5	1	#N/A	2	#N/A	#N/A	#N/A	6	7	#N/A	#N/A	10	11	#N/A	13	14	15	16	17	18	#N/A	20	21	22	#N/A	24	#N/A
1	1069	16/06/2014	22	23	17	15	1	11	16	4	8	12	3	10	13	25	24	19903134	4	1	#N/A	3	4	#N/A	#N/A	#N/A	8	#N/A	10	11	12	13	#N/A	15	16	17	#N/A	#N/A	#N/A	#N/A	22	23	24	25
1	1070	18/06/2014	9	22	18	23	4	20	25	11	13	19	12	10	21	16	24	17213679	1	#N/A	#N/A	#N/A	4	#N/A	#N/A	#N/A	#N/A	9	10	11	12	13	#N/A	#N/A	16	#N/A	18	19	20	21	22	23	24	25
1	1071	20/06/2014	11	6	14	16	3	2	13	17	21	4	22	24	5	10	12	16399084.5	2	#N/A	2	3	4	5	6	#N/A	#N/A	#N/A	10	11	12	13	14	#N/A	16	17	#N/A	#N/A	#N/A	21	22	#N/A	24	#N/A
1	1072	23/06/2014	2	4	7	22	23	25	14	17	20	3	13	1	5	15	9	15971133	5	1	#N/A	3	4	5	#N/A	7	#N/A	9	#N/A	#N/A	#N/A	13	14	15	#N/A	17	#N/A	#N/A	20	#N/A	22	23	#N/A	25
1	1073	25/06/2014	13	20	17	16	23	5	3	6	1	19	22	4	7	24	21	17357824.5	0	1	#N/A	3	4	5	6	7	#N/A	#N/A	#N/A	#N/A	#N/A	13	#N/A	#N/A	16	17	#N/A	19	20	21	22	23	24	#N/A
1	1074	27/06/2014	9	10	8	25	13	11	17	22	23	24	21	1	4	7	20	25815805.5	2	1	#N/A	#N/A	4	#N/A	#N/A	7	8	9	10	11	#N/A	13	#N/A	#N/A	#N/A	17	#N/A	#N/A	20	21	22	23	24	25
1	1075	30/06/2014	21	15	16	24	6	17	1	18	22	12	2	23	25	9	10	19038640.5	1	1	2	#N/A	#N/A	#N/A	6	#N/A	#N/A	9	10	#N/A	12	#N/A	#N/A	15	16	17	18	#N/A	#N/A	21	22	23	24	25
1	1076	02/07/2014	18	15	12	11	20	13	17	9	16	25	4	14	21	10	22	19569499.5	3	#N/A	#N/A	#N/A	4	#N/A	#N/A	#N/A	#N/A	9	10	11	12	13	14	15	16	17	18	#N/A	20	21	22	#N/A	#N/A	25
1	1077	04/07/2014	20	19	12	13	2	5	8	24	7	15	6	21	14	10	1	17876455.5	3	1	2	#N/A	#N/A	5	6	7	8	#N/A	10	#N/A	12	13	14	15	#N/A	#N/A	#N/A	19	20	21	#N/A	#N/A	24	#N/A
1	1078	07/07/2014	23	13	6	24	11	25	2	10	21	7	18	17	5	4	9	20086306.5	2	#N/A	2	#N/A	4	5	6	7	#N/A	9	10	11	#N/A	13	#N/A	#N/A	#N/A	17	18	#N/A	#N/A	21	#N/A	23	24	25
1	1079	09/07/2014	15	24	6	11	22	5	13	20	16	19	8	17	7	21	14	15428905.5	4	#N/A	#N/A	#N/A	#N/A	5	6	7	8	#N/A	#N/A	11	#N/A	13	14	15	16	17	#N/A	19	20	21	22	#N/A	24	#N/A
1	1080	11/07/2014	5	14	3	17	12	21	2	16	10	6	23	22	15	25	11	21307719	2	#N/A	2	3	#N/A	5	6	#N/A	#N/A	#N/A	10	11	12	#N/A	14	15	16	17	#N/A	#N/A	#N/A	21	22	23	#N/A	25
1	1081	14/07/2014	21	10	5	16	13	12	14	1	15	22	18	19	6	7	23	19646718	2	1	#N/A	#N/A	#N/A	5	6	7	#N/A	#N/A	10	#N/A	12	13	14	15	16	#N/A	18	19	#N/A	21	22	23	#N/A	#N/A
1	1082	16/07/2014	24	10	9	19	11	7	23	16	3	18	17	21	13	22	15	19684993.5	2	#N/A	#N/A	3	#N/A	#N/A	#N/A	7	#N/A	9	10	11	#N/A	13	#N/A	15	16	17	18	19	#N/A	21	22	23	24	#N/A
1	1083	18/07/2014	1	18	20	11	16	24	17	4	6	23	2	13	3	22	21	20069079	1	1	2	3	4	#N/A	6	#N/A	#N/A	#N/A	#N/A	11	#N/A	13	#N/A	#N/A	16	17	18	#N/A	20	21	22	23	24	#N/A
1	1084	21/07/2014	7	4	24	25	17	18	1	6	21	13	9	5	3	2	10	20287764	4	1	2	3	4	5	6	7	#N/A	9	10	#N/A	#N/A	13	#N/A	#N/A	#N/A	17	18	#N/A	#N/A	21	#N/A	#N/A	24	25
1	1085	23/07/2014	25	19	21	7	9	14	6	10	18	23	8	3	24	16	22	19793802	4	#N/A	#N/A	3	#N/A	#N/A	6	7	8	9	10	#N/A	#N/A	#N/A	14	#N/A	16	#N/A	18	19	#N/A	21	22	23	24	25
1	1086	25/07/2014	19	7	24	21	12	15	5	17	2	13	18	4	10	22	23	19929883.5	6	#N/A	2	#N/A	4	5	#N/A	7	#N/A	#N/A	10	#N/A	12	13	#N/A	15	#N/A	17	18	19	#N/A	21	22	23	24	#N/A
1	1087	28/07/2014	6	17	19	2	24	18	16	20	12	3	23	4	9	13	21	19741809	3	#N/A	2	3	4	#N/A	6	#N/A	#N/A	9	#N/A	#N/A	12	13	#N/A	#N/A	16	17	18	19	20	21	#N/A	23	24	#N/A
1	1088	30/07/2014	6	19	12	22	7	3	1	2	18	10	5	13	9	20	23	19563946.5	3	1	2	3	#N/A	5	6	7	#N/A	9	10	#N/A	12	13	#N/A	#N/A	#N/A	#N/A	18	19	20	#N/A	22	23	#N/A	#N/A
1	1089	01/08/2014	15	8	4	16	24	3	23	6	2	13	22	14	12	21	19	21297874.5	6	#N/A	2	3	4	#N/A	6	#N/A	8	#N/A	#N/A	#N/A	12	13	14	15	16	#N/A	#N/A	19	#N/A	21	22	23	24	#N/A
1	1090	04/08/2014	11	22	15	9	5	21	14	20	24	18	13	3	10	8	17	21354589.5	6	#N/A	#N/A	3	#N/A	5	#N/A	#N/A	8	9	10	11	#N/A	13	14	15	#N/A	17	18	#N/A	20	21	22	#N/A	24	#N/A
1	1091	06/08/2014	5	7	6	25	16	4	23	24	13	20	14	10	9	2	12	21241977	1	#N/A	2	#N/A	4	5	6	7	#N/A	9	10	#N/A	12	13	14	#N/A	16	#N/A	#N/A	#N/A	20	#N/A	#N/A	23	24	25
1	1092	08/08/2014	25	4	24	5	20	9	14	22	8	11	13	12	15	18	19	21746128.5	0	#N/A	#N/A	#N/A	4	5	#N/A	#N/A	8	9	#N/A	11	12	13	14	15	#N/A	#N/A	18	19	20	#N/A	22	#N/A	24	25
1	1093	11/08/2014	1	10	5	11	6	18	4	9	25	22	23	24	21	2	13	27622029	6	1	2	#N/A	4	5	6	#N/A	#N/A	9	10	11	#N/A	13	#N/A	#N/A	#N/A	#N/A	18	#N/A	#N/A	21	22	23	24	25
1	1094	13/08/2014	22	5	16	10	3	2	9	8	14	1	4	6	12	19	25	20741410.5	1	1	2	3	4	5	6	#N/A	8	9	10	#N/A	12	#N/A	14	#N/A	16	#N/A	#N/A	19	#N/A	#N/A	22	#N/A	#N/A	25
1	1095	15/08/2014	16	2	24	9	15	21	22	5	18	25	6	17	3	23	7	20091466.5	5	#N/A	2	3	#N/A	5	6	7	#N/A	9	#N/A	#N/A	#N/A	#N/A	#N/A	15	16	17	18	#N/A	#N/A	21	22	23	24	25
1	1096	18/08/2014	25	12	8	4	22	20	13	23	2	7	10	14	21	15	1	20841178.5	1	1	2	#N/A	4	#N/A	#N/A	7	8	#N/A	10	#N/A	12	13	14	15	#N/A	#N/A	#N/A	#N/A	20	21	22	23	#N/A	25
1	1097	20/08/2014	10	4	16	9	24	12	15	23	18	25	20	19	14	5	6	20083951.5	2	#N/A	#N/A	#N/A	4	5	6	#N/A	#N/A	9	10	#N/A	12	#N/A	14	15	16	#N/A	18	19	20	#N/A	#N/A	23	24	25
1	1098	22/08/2014	11	14	12	7	25	24	23	16	3	10	15	4	18	8	5	20542107	6	#N/A	#N/A	3	4	5	#N/A	7	8	#N/A	10	11	12	#N/A	14	15	16	#N/A	18	#N/A	#N/A	#N/A	#N/A	23	24	25
1	1099	25/08/2014	8	22	14	7	11	16	6	3	24	25	23	21	2	12	13	20045955	0	#N/A	2	3	#N/A	#N/A	6	7	8	#N/A	#N/A	11	12	13	14	#N/A	16	#N/A	#N/A	#N/A	#N/A	21	22	23	24	25
1	1100	27/08/2014	24	16	7	11	14	18	6	10	23	20	5	19	9	15	12	24700791	6	#N/A	#N/A	#N/A	#N/A	5	6	7	#N/A	9	10	11	12	#N/A	14	15	16	#N/A	18	19	20	#N/A	#N/A	23	24	#N/A
1	1101	29/08/2014	1	10	3	25	24	23	11	18	17	19	6	2	9	15	13	18740449.5	4	1	2	3	#N/A	#N/A	6	#N/A	#N/A	9	10	11	#N/A	13	#N/A	15	#N/A	17	18	19	#N/A	#N/A	#N/A	23	24	25
1	1102	07/09/2014	3	20	18	6	8	2	19	15	23	24	21	14	22	12	5	212446288.5	43	#N/A	2	3	#N/A	5	6	#N/A	8	#N/A	#N/A	#N/A	12	#N/A	14	15	#N/A	#N/A	18	19	20	21	22	23	24	#N/A
